net,length_um
genblk9\[3\].UART_b.data\[4\],20.78
net135,20.78
genblk6\[1\].PWM_b.cd1.out\[24\],20.77
P_REG_FILE.SD_ACCEL_DUR_1\[19\],20.76
P_REG_FILE.SD_ACCEL_DUR_2\[0\],20.76
_11478_,20.76
_14099_,20.76
_21953_,20.76
_24629_,20.76
genblk6\[3\].PWM_b.cd1.out\[14\],20.76
genblk9\[3\].UART_b.max_rate_tx_r\[7\],20.76
_14972_,20.75
_19622_,20.75
_20510_,20.75
P_REG_FILE.SD_TOT_STEPS_3\[8\],20.74
P_REG_FILE.TIM_THRESH_H_2\[26\],20.74
_13275_,20.74
_20574_,20.74
genblk13\[3\].QEM_b.calib_pos\[28\],20.74
genblk6\[1\].PWM_b.pg1.cntr_low_buf\[3\],20.74
_16693_,20.73
genblk6\[0\].PWM_b.pg1.seq_cntr\[8\],20.73
P_REG_FILE.UART_TX_RATE_DIV_1\[9\],20.72
_06401_,20.72
_11545_,20.72
_18020_,20.72
_23719_,20.72
genblk11\[3\].SCG_b.step_accum\[19\],20.72
_25282_,20.715
P_REG_FILE.SD_JERK_DUR_2\[23\],20.7
P_REG_FILE.TIM_THRESH_L_2\[7\],20.7
_13942_,20.7
_20055_,20.7
genblk2\[1\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Count\[10\],20.7
genblk9\[3\].UART_b.max_rate_tx_r\[1\],20.7
P_REG_FILE.SD_JERK_3\[14\],20.69
P_REG_FILE.PWM_MOD_SETPOINT_2\[7\],20.68
_07698_,20.68
_14027_,20.68
_19767_,20.68
_23723_,20.68
_25887_,20.68
_27004_,20.68
genblk13\[3\].QEM_b.latched_count\[25\],20.68
genblk9\[0\].UART_b.data\[7\],20.68
genblk9\[0\].UART_b.generatorInst.rxCounter\[22\],20.68
genblk9\[1\].UART_b.wr_max_rate_rx_r1,20.68
P_REG_FILE.I2C_REG_ADDR_2\[2\],20.67
genblk6\[2\].PWM_b.wr_mod_setpoint,20.665
P_REG_FILE.SD_ACCEL_DUR_3\[27\],20.66
P_REG_FILE.SD_JERK_DUR_1\[18\],20.66
P_REG_FILE.UART_TX_RATE_DIV_2\[18\],20.66
_03306_,20.66
_08823_,20.66
_13416_,20.66
_14615_,20.66
_14753_,20.66
_15448_,20.66
_20404_,20.66
_25796_,20.66
genblk11\[1\].SCG_b.dir,20.66
genblk13\[3\].QEM_b.count_thresh_reg\[11\],20.66
genblk6\[0\].PWM_b.mod_setpoint_r\[3\],20.66
genblk6\[1\].PWM_b.cd1.out\[20\],20.645
P_REG_FILE.I2C_CR_2\[22\],20.64
P_REG_FILE.SD_ACCEL_DUR_4\[9\],20.64
P_REG_FILE.SD_JERK_2\[4\],20.64
P_REG_FILE.SPI_CR_1\[7\],20.64
_08113_,20.64
_20177_,20.64
_03568_,20.635
P_REG_FILE.SD_JERK_DUR_3\[24\],20.62
P_REG_FILE.gpio_intr_buf1\[6\],20.62
_13726_,20.62
_14678_,20.62
_19408_,20.62
_20465_,20.62
_23888_,20.62
_25700_,20.62
_25928_,20.62
genblk11\[3\].SCG_b.wr_c_accel_dur_r1,20.62
P_REG_FILE.TIM_THRESH_H_4\[10\],20.6
_18060_,20.6
_18995_,20.6
_20733_,20.6
_26373_,20.6
_26408_,20.6
genblk11\[2\].SCG_b.estop_i,20.6
genblk11\[3\].SCG_b.step_accum\[4\],20.6
_20284_,20.59
_08683_,20.58
_17506_,20.58
_20353_,20.58
_22870_,20.58
_24316_,20.58
genblk13\[1\].QEM_b.calib_pos\[3\],20.58
genblk13\[2\].QEM_b.calib_pos\[20\],20.58
genblk6\[1\].PWM_b.cd1.out\[6\],20.58
_06665_,20.57
genblk11\[2\].SCG_b.steps_left\[17\],20.57
P_REG_FILE.GPIO_MOD_4\[0\],20.56
P_REG_FILE.SD_ACCEL_DUR_4\[6\],20.56
P_REG_FILE.SD_TOT_STEPS_1\[19\],20.56
_17782_,20.56
_19064_,20.56
net33,20.56
net220,20.56
_16052_,20.555
P_REG_FILE.UART_RX_RATE_DIV_1\[19\],20.54
_08608_,20.54
_15135_,20.54
genblk2\[0\].SPI_b.SPI_Master_Inst.r2_wr_data,20.54
genblk9\[0\].UART_b.generatorInst.txCounter\[21\],20.54
_25936_,20.53
P_REG_FILE.SD_TOT_STEPS_2\[6\],20.52
_07054_,20.52
_07733_,20.52
_07760_,20.52
_23553_,20.52
genblk11\[2\].SCG_b.step_accum\[4\],20.52
_07272_,20.5
_12356_,20.5
_15644_,20.5
_18130_,20.5
genblk6\[1\].PWM_b.cd1.out\[26\],20.5
genblk9\[1\].UART_b.generatorInst.rxCounter\[27\],20.5
genblk9\[1\].UART_b.max_rate_rx_r\[16\],20.5
_08564_,20.48
_15801_,20.48
_22007_,20.48
_23558_,20.48
_25568_,20.48
genblk4\[0\].I2C_b.divider_counter\[0\],20.48
genblk9\[2\].UART_b.data\[0\],20.48
genblk9\[2\].UART_b.max_rate_tx_r\[25\],20.48
_14926_,20.47
P_REG_FILE.PWM_MOD_SETPOINT_3\[2\],20.46
_06195_,20.46
_09594_,20.46
_15070_,20.46
_17652_,20.46
_19077_,20.46
_21628_,20.46
_23200_,20.46
_24002_,20.46
_25525_,20.46
genblk9\[2\].UART_b.txInst.data\[6\],20.46
_06374_,20.45
_23762_,20.445
P_REG_FILE.GPIO_MOD_17\[0\],20.44
P_REG_FILE.QEM_I_CNT_1\[31\],20.44
P_REG_FILE.QEM_THRESH_2\[25\],20.44
P_REG_FILE.SD_ACCEL_DUR_1\[12\],20.44
P_REG_FILE.SD_JERK_1\[30\],20.44
_07060_,20.44
_08135_,20.44
_22835_,20.44
_24922_,20.44
_26256_,20.44
genblk11\[1\].SCG_b.steps_left\[15\],20.44
genblk9\[3\].UART_b.max_rate_tx_r\[22\],20.44
P_REG_FILE.GPIO_MOD_4\[1\],20.42
P_REG_FILE.I2C_CR_2\[20\],20.42
P_REG_FILE.SD_CR_2\[23\],20.42
P_REG_FILE.SPI_CR_2\[7\],20.42
P_REG_FILE.TIM_THRESH_L_1\[11\],20.42
_08921_,20.42
_15240_,20.42
_19774_,20.42
_20931_,20.42
_21319_,20.42
_22270_,20.42
_22275_,20.42
_22614_,20.42
_23783_,20.42
_26203_,20.42
_26552_,20.42
genblk11\[0\].SCG_b.step_timer\[0\],20.42
genblk2\[0\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[12\],20.42
genblk9\[0\].UART_b.max_rate_rx_r\[23\],20.42
P_REG_FILE.QEM_I_CNT_1\[20\],20.41
P_REG_FILE.I2C_MOSI_DATA_1\[1\],20.4
P_REG_FILE.PWM_MOD_SETPOINT_3\[1\],20.4
P_REG_FILE.QEM_THRESH_2\[18\],20.4
P_REG_FILE.SD_JERK_3\[9\],20.4
P_REG_FILE.TIM_THRESH_L_2\[25\],20.4
_19612_,20.4
_19755_,20.4
_21483_,20.4
_24797_,20.4
_25176_,20.4
_27246_,20.4
genblk11\[1\].SCG_b.jerk\[10\],20.4
genblk13\[3\].QEM_b.calib_pos\[29\],20.4
genblk9\[2\].UART_b.max_rate_rx_r\[4\],20.4
net4896,20.4
_09541_,20.395
P_REG_FILE.QEM_THRESH_3\[9\],20.38
_15146_,20.38
_19565_,20.38
_21887_,20.38
genblk11\[0\].SCG_b.clk_div\[7\],20.38
genblk9\[2\].UART_b.max_rate_tx_r\[15\],20.38
P_REG_FILE.SD_ACCEL_DUR_4\[29\],20.36
P_REG_FILE.SPI_CR_1\[19\],20.36
_09361_,20.36
_19441_,20.36
genblk13\[0\].QEM_b.calib_pos\[21\],20.36
genblk13\[1\].QEM_b.calib_pos\[17\],20.36
genblk13\[3\].QEM_b.calib_pos\[16\],20.36
genblk9\[1\].UART_b.txInst.state\[0\],20.36
P_REG_FILE.UART_TX_RATE_DIV_4\[17\],20.34
_09818_,20.34
_12880_,20.34
_21649_,20.34
genblk11\[3\].SCG_b.step_accum\[0\],20.34
genblk13\[2\].QEM_b.latched_count\[14\],20.34
genblk4\[0\].I2C_b.saved_reg_addr\[2\],20.34
genblk6\[2\].PWM_b.cd1.out\[19\],20.34
_14215_,20.33
_19463_,20.33
P_REG_FILE.I2C_CR_1\[31\],20.32
P_REG_FILE.QEM_THRESH_4\[9\],20.32
P_REG_FILE.gpio_intr_buf1\[2\],20.32
_20036_,20.32
_20135_,20.32
_25256_,20.32
_26364_,20.32
_18988_,20.3
_23114_,20.3
genblk13\[0\].QEM_b.calib_pos\[13\],20.3
P_REG_FILE.SD_JERK_DUR_3\[17\],20.28
P_REG_FILE.SD_TOT_STEPS_4\[1\],20.28
P_REG_FILE.UART_RX_RATE_DIV_1\[21\],20.28
_07282_,20.28
_14862_,20.28
_14941_,20.28
_15562_,20.28
_17712_,20.28
_18944_,20.28
_20449_,20.28
_21258_,20.28
_22769_,20.28
_26134_,20.28
_27330_,20.28
genblk11\[0\].SCG_b.op_clk.div_cnt\[5\],20.28
genblk11\[2\].SCG_b.op_clk.div_cnt\[11\],20.28
genblk13\[1\].QEM_b.calib_pos\[26\],20.28
genblk6\[3\].PWM_b.cd1.out\[31\],20.28
clknet_leaf_203_clk,20.28
P_REG_FILE.SD_TOT_STEPS_3\[27\],20.26
_08335_,20.26
_08476_,20.26
_10683_,20.26
_20479_,20.26
_21231_,20.26
P_REG_FILE.PWM_PERIOD_DIV_1\[3\],20.24
P_REG_FILE.SD_TOT_STEPS_4\[20\],20.24
_07480_,20.24
_09370_,20.24
_13168_,20.24
_14084_,20.24
_14117_,20.24
_20100_,20.24
_20244_,20.24
_21028_,20.24
_22396_,20.24
_25510_,20.24
genblk7\[3\].TIMER_b.mtimecmp\[32\],20.24
genblk9\[1\].UART_b.txInst.data\[3\],20.24
genblk9\[3\].UART_b.generatorInst.rxCounter\[21\],20.24
genblk7\[3\].TIMER_b.mtime\[5\],20.235
_11573_,20.23
P_REG_FILE.SD_JERK_DUR_3\[20\],20.22
_07823_,20.22
_16388_,20.22
_21458_,20.22
genblk9\[2\].UART_b.data\[2\],20.22
_11423_,20.215
_15309_,20.21
_24465_,20.21
_08337_,20.205
P_REG_FILE.QEM_I_CNT_1\[7\],20.2
P_REG_FILE.SD_JERK_2\[21\],20.2
P_REG_FILE.UART_TX_RATE_DIV_3\[17\],20.2
_13939_,20.2
_15134_,20.2
_15149_,20.2
_21411_,20.2
_21665_,20.2
genblk13\[0\].QEM_b.calib_pos\[17\],20.2
genblk13\[0\].QEM_b.count_thresh_reg\[3\],20.2
genblk6\[2\].PWM_b.cd1.out\[21\],20.185
_09061_,20.18
_09357_,20.18
_14033_,20.18
_15523_,20.18
_20546_,20.18
_22015_,20.18
_25604_,20.18
genblk11\[3\].SCG_b.step_accum\[16\],20.17
P_REG_FILE.PWM_PERIOD_DIV_2\[2\],20.16
P_REG_FILE.SD_JERK_DUR_3\[16\],20.16
P_REG_FILE.SD_JERK_DUR_3\[28\],20.16
P_REG_FILE.SD_TOT_STEPS_2\[8\],20.16
P_REG_FILE.TIM_THRESH_H_1\[22\],20.16
P_REG_FILE.gpio_intr_buf2\[10\],20.16
_10004_,20.16
_13666_,20.16
_23213_,20.16
genblk4\[1\].I2C_b.saved_mosi_data\[0\],20.16
genblk9\[3\].UART_b.generatorInst.txCounter\[26\],20.16
net174,20.16
genblk11\[1\].SCG_b.wr_stop,20.145
P_REG_FILE.QEM_I_CNT_2\[16\],20.14
_07670_,20.14
_08180_,20.14
_08214_,20.14
_20423_,20.14
_21532_,20.14
_26820_,20.14
genblk11\[1\].SCG_b.step_accum\[16\],20.14
genblk11\[2\].SCG_b.clk_div\[8\],20.14
genblk11\[3\].SCG_b.steps_left\[29\],20.14
_18387_,20.13
_24074_,20.13
P_REG_FILE.TIM_THRESH_L_3\[14\],20.12
_07013_,20.12
_09197_,20.12
_09601_,20.12
_16824_,20.12
_18205_,20.12
genblk4\[1\].I2C_b.r1_wr_cr,20.12
_04831_,20.105
genblk6\[0\].PWM_b.cd1.out\[13\],20.105
P_REG_FILE.SD_TOT_STEPS_1\[1\],20.1
P_REG_FILE.UART_RX_RATE_DIV_1\[25\],20.1
P_REG_FILE.UART_TX_RATE_DIV_4\[31\],20.1
_11779_,20.1
_16215_,20.1
genblk2\[1\].SPI_b.SPI_Master_Inst.r_Leading_Edge,20.1
net223,20.1
P_REG_FILE.SD_JERK_DUR_2\[29\],20.08
P_REG_FILE.SD_TOT_STEPS_1\[22\],20.08
_06127_,20.08
_06154_,20.08
_07220_,20.08
_08747_,20.08
_18702_,20.08
_19013_,20.08
_21832_,20.08
genblk13\[0\].QEM_b.latched_count\[10\],20.08
genblk4\[0\].I2C_b.clk_div\[5\],20.08
genblk4\[0\].I2C_b.clk_div\[8\],20.08
P_REG_FILE.QEM_I_CNT_4\[1\],20.075
_00476_,20.06
_07520_,20.06
_14494_,20.06
genblk13\[1\].QEM_b.count_thresh_reg\[6\],20.06
genblk6\[1\].PWM_b.cd1.out\[1\],20.06
genblk7\[0\].TIMER_b.mtime\[15\],20.06
_24766_,20.05
P_REG_FILE.UART_RX_RATE_DIV_2\[24\],20.04
_15535_,20.04
_15758_,20.04
_21660_,20.04
_25103_,20.04
_26488_,20.04
genblk9\[3\].UART_b.generatorInst.rxCounter\[31\],20.04
P_REG_FILE.PWM_PERIOD_DIV_4\[6\],20.02
P_REG_FILE.QEM_I_CNT_4\[2\],20.02
P_REG_FILE.SD_JERK_3\[19\],20.02
P_REG_FILE.SD_JERK_DUR_2\[27\],20.02
P_REG_FILE.UART_TX_RATE_DIV_3\[26\],20.02
_07932_,20.02
_14114_,20.02
_16350_,20.02
_17162_,20.02
_23174_,20.02
_24161_,20.02
_27280_,20.02
genblk11\[3\].SCG_b.bypass,20.02
P_REG_FILE.QEM_I_CNT_1\[21\],20.01
P_REG_FILE.SD_JERK_3\[25\],20
P_REG_FILE.SPI_CR_1\[3\],20
_06774_,20
_09461_,20
_09837_,20
_18833_,20
_20599_,20
_22903_,20
_25415_,20
genblk6\[3\].PWM_b.mod_setpoint_r\[7\],20
genblk9\[1\].UART_b.data\[1\],20
genblk9\[3\].UART_b.data\[2\],20
_24941_,19.99
_03725_,19.985
P_REG_FILE.SD_CR_4\[20\],19.98
P_REG_FILE.UART_TX_RATE_DIV_1\[8\],19.98
_06004_,19.98
_06091_,19.98
_07007_,19.98
_09999_,19.98
_15794_,19.98
_16349_,19.98
_18076_,19.98
_20038_,19.98
_23471_,19.98
genblk9\[2\].UART_b.max_rate_tx_r\[2\],19.98
_22094_,19.97
_13323_,19.96
_17144_,19.96
_18333_,19.96
_18546_,19.96
_21102_,19.96
_23223_,19.96
_23284_,19.96
_25087_,19.96
_26249_,19.96
_26828_,19.96
genblk13\[0\].QEM_b.count_thresh_reg\[10\],19.96
genblk13\[1\].QEM_b.count_thresh_reg\[28\],19.96
genblk9\[3\].UART_b.txInst.bitIdx\[2\],19.96
_22448_,19.95
_06921_,19.94
_12551_,19.94
_13116_,19.94
_15004_,19.94
_16450_,19.94
genblk11\[0\].SCG_b.steps_left\[11\],19.94
genblk11\[3\].SCG_b.c_accel_dur\[16\],19.94
genblk11\[3\].SCG_b.op_clk.div_cnt\[6\],19.94
genblk9\[0\].UART_b.max_rate_rx_r\[16\],19.94
_19168_,19.93
P_REG_FILE.UART_RX_RATE_DIV_2\[22\],19.92
_11488_,19.92
_11812_,19.92
_12741_,19.92
_14164_,19.92
_16270_,19.92
_16955_,19.92
_16967_,19.92
_23245_,19.92
genblk11\[1\].SCG_b.step_timer\[1\],19.92
genblk6\[2\].PWM_b.mod_setpoint_r\[3\],19.92
genblk9\[0\].UART_b.generatorInst.txCounter\[27\],19.92
_14938_,19.91
_04535_,19.905
P_REG_FILE.TIM_THRESH_L_4\[24\],19.9
_01858_,19.9
_09364_,19.9
_14435_,19.9
_17681_,19.9
_23191_,19.9
_23208_,19.9
genblk13\[1\].QEM_b.calib_pos\[25\],19.9
genblk6\[3\].PWM_b.mod_setpoint_r\[4\],19.9
_17667_,19.88
_18915_,19.88
_21228_,19.88
_22832_,19.88
_23347_,19.88
_23998_,19.88
genblk13\[1\].QEM_b.latched_count\[29\],19.88
net4897,19.88
P_REG_FILE.QEM_I_CNT_2\[4\],19.86
P_REG_FILE.SD_JERK_3\[7\],19.86
P_REG_FILE.UART_RX_RATE_DIV_2\[2\],19.86
_06909_,19.86
_11716_,19.86
_13804_,19.86
_16370_,19.86
_17137_,19.86
_21633_,19.86
_22917_,19.86
_24516_,19.86
_25330_,19.86
_25997_,19.86
genblk13\[2\].QEM_b.calib_pos\[8\],19.86
genblk4\[1\].I2C_b.saved_reg_addr\[1\],19.86
genblk7\[1\].TIMER_b.wr_mtimecmp_in_l_r2,19.86
P_REG_FILE.TIM_THRESH_H_3\[12\],19.84
P_REG_FILE.TIM_THRESH_L_2\[3\],19.84
_06732_,19.84
_09410_,19.84
_15820_,19.84
_21449_,19.84
_23789_,19.84
_24085_,19.84
_24939_,19.84
_26048_,19.84
_26625_,19.84
genblk11\[2\].SCG_b.steps_left\[3\],19.84
genblk11\[2\].SCG_b.steps_left\[6\],19.84
genblk9\[1\].UART_b.max_rate_rx_r\[10\],19.84
_15856_,19.83
_18016_,19.83
genblk6\[1\].PWM_b.cd1.out\[17\],19.825
genblk6\[2\].PWM_b.cd1.out\[17\],19.825
_05963_,19.82
_13912_,19.82
_18770_,19.82
_26022_,19.82
_15764_,19.815
_14446_,19.81
P_REG_FILE.SPI_TX_DATA_1\[9\],19.8
P_REG_FILE.UART_TX_RATE_DIV_2\[28\],19.8
_08781_,19.8
_15357_,19.8
_21968_,19.8
_25034_,19.8
genblk11\[2\].SCG_b.c_accel_dur\[13\],19.8
genblk13\[1\].QEM_b.calib_pos\[2\],19.8
P_REG_FILE.UART_RX_RATE_DIV_1\[15\],19.78
_06123_,19.78
_07549_,19.78
_17011_,19.78
_20910_,19.78
_24164_,19.78
_27199_,19.78
genblk6\[0\].PWM_b.cd1.out\[30\],19.78
genblk6\[2\].PWM_b.mod_setpoint_r\[7\],19.78
P_REG_FILE.I2C_REG_ADDR_2\[6\],19.76
P_REG_FILE.SD_ACCEL_DUR_4\[16\],19.76
P_REG_FILE.SD_TOT_STEPS_2\[2\],19.76
_18600_,19.76
_20091_,19.76
_20677_,19.76
_26594_,19.76
genblk13\[2\].QEM_b.latched_count\[10\],19.76
genblk2\[1\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Count\[12\],19.76
_08520_,19.75
_14491_,19.75
genblk9\[1\].UART_b.generatorInst.rxCounter\[8\],19.75
P_REG_FILE.PWM_MOD_SETPOINT_4\[4\],19.74
P_REG_FILE.SPI_CR_1\[0\],19.74
_06240_,19.74
_11512_,19.74
_21243_,19.74
_24523_,19.74
_25216_,19.74
genblk11\[3\].SCG_b.clk_div\[4\],19.74
genblk13\[1\].QEM_b.latched_count\[26\],19.74
genblk13\[2\].QEM_b.calib_pos\[26\],19.74
genblk9\[1\].UART_b.rxInst.state\[0\],19.74
genblk9\[1\].UART_b.txInst.data\[6\],19.74
_06578_,19.735
P_REG_FILE.PWM_MOD_SETPOINT_1\[1\],19.72
P_REG_FILE.UART_TX_DATA_2\[3\],19.72
_09740_,19.72
_25167_,19.72
genblk11\[1\].SCG_b.step_timer\[2\],19.72
genblk9\[1\].UART_b.max_rate_tx_r\[6\],19.72
genblk9\[2\].UART_b.rxInst.bitIdx\[1\],19.72
_06769_,19.7
_10035_,19.7
_21700_,19.7
_25633_,19.7
genblk11\[1\].SCG_b.busy,19.7
genblk6\[0\].PWM_b.mod_setpoint_r\[5\],19.7
_15051_,19.68
_23210_,19.68
_23556_,19.68
genblk13\[1\].QEM_b.latched_count\[8\],19.68
genblk6\[0\].PWM_b.cd1.out\[2\],19.68
genblk9\[2\].UART_b.txInst.data\[1\],19.68
genblk13\[0\].QEM_b.count_thresh_reg\[12\],19.67
_09319_,19.66
_16962_,19.66
_23713_,19.65
P_REG_FILE.SD_TOT_STEPS_2\[22\],19.64
P_REG_FILE.TIM_THRESH_H_4\[4\],19.64
_07831_,19.64
_14207_,19.64
_14996_,19.64
_15214_,19.64
_17801_,19.64
_21162_,19.64
_21602_,19.64
_25976_,19.64
P_REG_FILE.SD_ACCEL_DUR_4\[2\],19.63
P_REG_FILE.I2C_REG_ADDR_1\[4\],19.62
P_REG_FILE.QEM_I_CNT_1\[5\],19.62
P_REG_FILE.QEM_THRESH_3\[5\],19.62
P_REG_FILE.SD_JERK_3\[13\],19.62
P_REG_FILE.UART_RX_RATE_DIV_2\[5\],19.62
_08651_,19.62
_11170_,19.62
_11639_,19.62
_17591_,19.62
_22618_,19.62
_25671_,19.62
genblk11\[2\].SCG_b.step_accum\[17\],19.62
genblk11\[3\].SCG_b.clk_div\[11\],19.62
genblk6\[3\].PWM_b.cd1.out\[29\],19.62
genblk7\[1\].TIMER_b.wr_mtimecmp_in_h_r1,19.62
genblk9\[2\].UART_b.max_rate_rx_r\[25\],19.62
_10049_,19.6
_13553_,19.6
_18729_,19.6
_21330_,19.59
P_REG_FILE.TIM_THRESH_L_1\[19\],19.58
P_REG_FILE.UART_TX_RATE_DIV_4\[26\],19.58
_06483_,19.58
_06937_,19.58
_16175_,19.58
_24971_,19.58
_25088_,19.58
genblk6\[0\].PWM_b.cd1.out\[25\],19.58
genblk9\[1\].UART_b.generatorInst.txCounter\[12\],19.58
pin_mux.PIN_21.out_mux.A,19.58
clknet_leaf_39_clk,19.58
P_REG_FILE.UART_TX_DATA_3\[0\],19.56
_09661_,19.56
_24237_,19.56
_25859_,19.56
_26500_,19.56
genblk4\[0\].I2C_b.clk_div\[1\],19.56
pin_mux.PIN_10.irqres_reg2,19.56
_06101_,19.545
P_REG_FILE.SPI_TX_DATA_1\[11\],19.54
_11394_,19.54
_24835_,19.54
genblk13\[3\].QEM_b.calib_pos\[11\],19.54
_22093_,19.53
P_REG_FILE.SD_TOT_STEPS_3\[10\],19.52
P_REG_FILE.SPI_TX_DATA_1\[5\],19.52
_06214_,19.52
_20006_,19.52
_22288_,19.52
_26771_,19.52
genblk13\[2\].QEM_b.latched_count\[6\],19.52
net224,19.52
P_REG_FILE.GPIO_SEL_14\[0\],19.5
P_REG_FILE.UART_RX_RATE_DIV_1\[17\],19.5
_08695_,19.5
_19741_,19.5
genblk11\[2\].SCG_b.steps_left\[8\],19.5
genblk9\[0\].UART_b.max_rate_rx_r\[25\],19.5
_07749_,19.49
_07928_,19.49
P_REG_FILE.SD_ACCEL_DUR_4\[21\],19.48
P_REG_FILE.SD_JERK_DUR_4\[9\],19.48
P_REG_FILE.SPI_TX_DATA_1\[4\],19.48
P_REG_FILE.UART_TX_RATE_DIV_1\[16\],19.48
P_REG_FILE.UART_TX_RATE_DIV_2\[25\],19.48
_07438_,19.48
_07593_,19.48
_10129_,19.48
_11674_,19.48
_12530_,19.48
_13449_,19.48
_19681_,19.48
_20168_,19.48
_23166_,19.48
genblk11\[2\].SCG_b.wr_cr_r2,19.48
genblk13\[2\].QEM_b.calib_pos\[18\],19.48
net139,19.48
P_REG_FILE.SD_JERK_2\[23\],19.46
P_REG_FILE.SD_JERK_DUR_3\[9\],19.46
P_REG_FILE.TIM_THRESH_L_4\[29\],19.46
_05935_,19.46
_06655_,19.46
_08310_,19.46
_11692_,19.46
_11814_,19.46
_14997_,19.46
_15826_,19.46
_19835_,19.46
_15936_,19.45
_20529_,19.45
P_REG_FILE.UART_TX_DATA_4\[7\],19.44
_10470_,19.44
_14604_,19.44
_18236_,19.44
_21709_,19.44
_22332_,19.44
_25281_,19.44
genblk2\[0\].SPI_b.SPI_Master_Inst.r_SPI_Clk,19.44
genblk6\[3\].PWM_b.pwm_period_div_r\[4\],19.44
genblk9\[1\].UART_b.max_rate_rx_r\[2\],19.44
_14791_,19.42
_21261_,19.42
genblk11\[1\].SCG_b.motor_stopped,19.42
P_REG_FILE.QEM_THRESH_3\[2\],19.41
P_REG_FILE.SD_TOT_STEPS_1\[26\],19.4
P_REG_FILE.SD_TOT_STEPS_1\[29\],19.4
_09874_,19.4
_19224_,19.4
_21982_,19.4
_22098_,19.4
_25683_,19.4
genblk13\[1\].QEM_b.calib_pos\[19\],19.4
genblk13\[3\].QEM_b.calib_pos\[9\],19.4
genblk9\[1\].UART_b.data\[4\],19.4
_21744_,19.39
P_REG_FILE.I2C_REG_ADDR_2\[5\],19.38
P_REG_FILE.QEM_I_CNT_3\[20\],19.38
P_REG_FILE.QEM_THRESH_3\[6\],19.38
P_REG_FILE.TIM_THRESH_H_3\[3\],19.38
P_REG_FILE.UART_TX_RATE_DIV_1\[6\],19.38
_13453_,19.38
_14179_,19.38
_14958_,19.38
_20159_,19.38
_24590_,19.38
_25628_,19.38
_26643_,19.38
net147,19.38
P_REG_FILE.SD_JERK_4\[27\],19.36
P_REG_FILE.SD_JERK_4\[28\],19.36
P_REG_FILE.TIM_THRESH_H_1\[29\],19.36
P_REG_FILE.TIM_THRESH_L_3\[0\],19.36
_06967_,19.36
_07973_,19.36
_09636_,19.36
_11626_,19.36
_24227_,19.36
genblk13\[0\].QEM_b.count_thresh_reg\[9\],19.36
genblk9\[1\].UART_b.max_rate_tx_r\[7\],19.36
P_REG_FILE.SD_ACCEL_DUR_3\[28\],19.34
_09598_,19.34
_14705_,19.34
_20138_,19.34
genblk7\[3\].TIMER_b.mtime\[2\],19.34
_15941_,19.33
P_REG_FILE.SD_ACCEL_DUR_4\[15\],19.32
P_REG_FILE.SD_JERK_DUR_2\[12\],19.32
P_REG_FILE.SD_TOT_STEPS_2\[20\],19.32
_16856_,19.32
_19097_,19.32
_19837_,19.32
_22546_,19.32
_24230_,19.32
_25554_,19.32
_26886_,19.32
genblk13\[3\].QEM_b.latched_count\[29\],19.32
genblk13\[3\].QEM_b.latched_count\[3\],19.32
P_REG_FILE.SD_TOT_STEPS_1\[18\],19.31
P_REG_FILE.UART_RX_RATE_DIV_4\[19\],19.3
_06610_,19.3
_08298_,19.3
_16953_,19.3
_18942_,19.3
_20078_,19.3
_26196_,19.3
net193,19.3
_14300_,19.29
P_REG_FILE.PWM_MOD_SETPOINT_1\[0\],19.28
_06667_,19.28
_08021_,19.28
_08133_,19.28
_11536_,19.28
_14009_,19.28
_15368_,19.28
_25533_,19.28
genblk9\[1\].UART_b.max_rate_tx_r\[12\],19.28
_20206_,19.275
_17407_,19.27
genblk11\[0\].SCG_b.clk_div\[4\],19.27
_14152_,19.26
_14506_,19.26
_18093_,19.26
_18343_,19.26
_24612_,19.26
P_REG_FILE.SD_TOT_STEPS_2\[10\],19.24
P_REG_FILE.UART_TX_DATA_2\[0\],19.24
_06147_,19.24
_06987_,19.24
_07952_,19.24
_15339_,19.24
_21236_,19.24
genblk11\[2\].SCG_b.step_accum\[12\],19.24
genblk6\[2\].PWM_b.mod_setpoint_r\[6\],19.24
genblk9\[1\].UART_b.data\[6\],19.24
genblk9\[2\].UART_b.generatorInst.txCounter\[12\],19.24
clknet_leaf_503_clk,19.24
P_REG_FILE.QEM_I_CNT_1\[29\],19.22
P_REG_FILE.QEM_I_CNT_4\[24\],19.22
P_REG_FILE.SD_JERK_4\[12\],19.22
P_REG_FILE.TIM_THRESH_H_3\[21\],19.22
_04549_,19.22
_20210_,19.22
_21289_,19.22
_25331_,19.22
_27214_,19.22
genblk6\[2\].PWM_b.cd1.out\[24\],19.22
genblk9\[1\].UART_b.max_rate_tx_r\[21\],19.215
P_REG_FILE.QEM_THRESH_2\[23\],19.2
P_REG_FILE.UART_TX_DATA_2\[5\],19.2
_06482_,19.2
_07192_,19.2
_08466_,19.2
_14518_,19.2
_14570_,19.2
_17539_,19.2
_19087_,19.2
_20445_,19.2
_21797_,19.2
_24852_,19.2
_25447_,19.2
genblk2\[1\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[10\],19.2
